Asset Id,Asset Unique Id,Parent Asset Id,Date Created,External Asset Ref,External Asset Created On,External Asset Updated On,Client Asset Id,Client Date Created,Client Last Modified,Asset Type,Category Name,Asset Status,Compliance Status,Site Name,Sub Block Name,Zone Name,Location Name,
11450,EMILYS - EF2,,2022-05-07 17:06:10,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,J&amp;J Bathroom 1,
11451,EMILYS - EF3,,2022-05-07 17:07:00,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,J&amp;J Bathroom 2,
11452,EMILYS - EF4,,2022-05-07 17:07:57,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,J&amp;J Bathroom 3,
11453,EMILYS - EF6,,2022-05-07 17:08:59,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Communal Toilet 1,
11454,EMILYS - EF7,,2022-05-07 17:10:00,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Communal Toilet 2,
11455,EMILYS - EF8,,2022-05-07 17:11:13,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Communal Toilet 3,
11456,EMILYS - WR18,,2022-05-08 15:33:15,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Rear exit lobby,
11457,EMILYS - DG1,,2022-05-08 15:34:49,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Bedroom 1,
11458,EMLIYS - DG2,,2022-05-08 15:35:37,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Bedroom 2,
11459,EMILYS - DG3,,2022-05-08 15:36:59,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Bedroom 3,
11460,EMILYS - DG4,,2022-05-08 15:37:46,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Bedroom 4,
11461,EMILYS - DG5,,2022-05-08 15:38:42,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Bedroom 5,
11462,EMILYS - DG6,,2022-05-08 15:39:39,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Bedroom 6,
11463,EMILYS - DG7,,2022-05-08 15:41:01,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Sensory Room,
11464,EMILYS - DG8,,2022-05-08 15:41:59,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Family Room,
11465,EMILYS - DG9,,2022-05-08 15:43:07,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Lounge,
11466,EMILYS - DG10,,2022-05-08 15:44:05,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Kitchen,
11467,EMILYS - DG11,,2022-05-08 15:46:19,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Laundry,
11468,EMILYS - DG12,,2022-05-08 15:47:24,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Main Hallway,
11469,EMILYS - DG13,,2022-05-08 15:48:35,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Corridor 1 to left of lounge area,
11470,EMILYS - DG14,,2022-05-08 15:49:35,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Corridor 2 to right of lounge,
11471,EMILYS - DG15,,2022-05-08 15:51:11,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Sleep room,
11472,EMILYS - DG16,,2022-05-08 15:52:21,,,,,,,Doorguard,Maintenance,Un-assigned,,Emilys House,,Ground Floor ,Managers Office,
11473,EMILYS - HWD1,,2022-05-08 16:15:58,,,,,,,Hot Water Distribution,Water,Assigned,,Emilys House,,External,Boiler / Plant room,
11474,EMILYS - CW1,,2022-05-08 16:20:25,,,,,,,Cold Water Outlet,Water,Un-assigned,,Emilys House,,Ground Floor ,Laundry,
11475,EMILYS - CW2,,2022-05-08 16:21:58,,,,,,,Cold Water Outlet,Water,Un-assigned,,Emilys House,,Ground Floor ,Sleep room,
11476,EMILYS - CW3,,2022-05-08 16:23:50,,,,,,,Cold Water Outlet,Water,Un-assigned,,Emilys House,,Ground Floor ,Communal Toilet 1,
11477,EMILYS - TMV1,,2022-05-08 16:25:46,,,,,,,TMV (Thermostatic Mixing Valve),Water,Assigned,,Emilys House,,Ground Floor ,J&amp;J Bathroom 1,
11478,EMILYS - TMV2,,2022-05-08 16:26:42,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Emilys House,,Ground Floor ,J&amp;J Bathroom 2,
11479,EMILYS - TMV3,,2022-05-08 16:28:05,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Emilys House,,Ground Floor ,J&amp;J Bathroom 3,
11482,EMILYS - TMV6,,2022-05-08 16:35:15,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Emilys House,,Ground Floor ,Communal Toilet 1,
11483,EMILYS - TMV7,,2022-05-08 16:36:12,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Emilys House,,Ground Floor ,Communal Toilet 2,
11484,EMILYS - TMV8,,2022-05-08 16:37:12,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Emilys House,,Ground Floor ,Communal Toilet 3,
11485,EMILYS - LR1,,2022-05-08 16:44:19,,,,,,,Record of Lint Removal,Fire,Un-assigned,,Emilys House,,Ground Floor ,Laundry,
11486,EMILYS - CO1,,2022-05-08 16:46:01,,,,,,,C0 Monitor,Maintenance,Un-assigned,,Emilys House,,External,Boiler / Plant room,
11487,EMILYS - FB1,,2022-05-08 16:47:11,,,,,,,Fire Blanket,Fire,Un-assigned,,Emilys House,,Ground Floor ,Kitchen,
11488,OAKVIEW - FB1,,2022-05-08 16:55:15,,,,,,,Fire Blanket,Fire,Un-assigned,,Oakview,,Ground Floor,Kitchen,
11489,HOLLY - FB1,,2022-05-08 16:57:42,,,,,,,Fire Blanket,Fire,Un-assigned,,Holly House,,Ground Floor,Kitchen,
11490,BRAML - TMV1,,2022-05-09 08:48:01,,,,,,,TMV (Thermostatic Mixing Valve),Water,Assigned,,Bramlings,,Ground Floor,Wetroom 1,
11492,BRAML - TMV2,,2022-05-09 08:53:08,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Bramlings,,Ground Floor,Wetroom 2,
11493,BRAML - TMV3,,2022-05-09 08:55:00,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Bramlings,,Ground Floor,Kitchen,
11494,BRAML - HWD1,,2022-05-09 08:56:15,,,,,,,Hot Water Distribution,Water,Un-assigned,,Bramlings,,Ground Floor,Wetroom 1,
11495,BRAML - SHOWER &amp; TAP 1,,2022-05-09 09:02:09,,,,,,,Shower and Tap Outlets,Water,Assigned,,Bramlings,,Ground Floor,Wetroom 2,
11496,BRAML - SHOWER &amp; TAP 2,,2022-05-09 09:09:01,,,,,,,Shower and Tap Outlets,Water,Un-assigned,,Bramlings,,Ground Floor,Wetroom 1,
11497,BRAML - EF1,,2022-05-09 09:18:46,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Bramlings,,Ground Floor,Kitchen,
11498,BRAML - EF2,,2022-05-09 09:21:39,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Bramlings,,Ground Floor,Wetroom 1,
11499,BRAML - EF3,,2022-05-09 09:22:27,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Bramlings,,Ground Floor,Wetroom 2,
11500,BRAML - LR1,,2022-05-09 09:23:33,,,,,,,Record of Lint Removal,Fire,Un-assigned,,Bramlings,,Ground Floor,Kitchen,
11501,BRAML - CO1,,2022-05-09 09:24:27,,,,,,,C0 Monitor,Maintenance,Un-assigned,,Bramlings,,Ground Floor,Kitchen,
11502,BRAML - FD1,,2022-05-09 09:25:27,,,,,,,Fire Doors,Fire,Un-assigned,,Bramlings,,Ground Floor,Bedroom 1,
11503,BRAML - FD2,,2022-05-09 09:26:30,,,,,,,Fire Doors,Fire,Assigned,,Bramlings,,Ground Floor,Bedroom 2,
11504,BRAML - FD3,,2022-05-09 09:27:30,,,,,,,Fire Doors,Fire,Un-assigned,,Bramlings,,Ground Floor,Bedroom 3,
11505,BRAML - FD4,,2022-05-09 09:29:27,,,,,,,Fire Doors,Fire,Un-assigned,,Bramlings,,Ground Floor,Lounge,
11506,BRAML - FD5,,2022-05-09 09:30:33,,,,,,,Fire Doors,Fire,Un-assigned,,Bramlings,,Ground Floor,Kitchen,
11507,BRAML - FD6,,2022-05-09 09:31:39,,,,,,,Fire Doors,Fire,Un-assigned,,Bramlings,,Ground Floor,Office,
11508,BRAML - EML1,,2022-05-09 09:50:17,,,,,,,Emergency Lights,Fire,Un-assigned,,Bramlings,,Ground Floor,Hallway,
11509,BRAML - EML2,,2022-05-09 09:51:27,,,,,,,Emergency Lights,Fire,Un-assigned,,Bramlings,,Ground Floor,Conservatory - Dining Room,
11510,BRAML - EML3,,2022-05-09 09:52:37,,,,,,,Emergency Lights,Fire,Un-assigned,,Bramlings,,Gardens,Rear Garden,
11511,BRAML - CP1,,2022-05-09 09:55:52,,,,,,,Call Point,Fire,Assigned,,Bramlings,,Ground Floor,Hallway,
11512,BRAML - CP2,,2022-05-09 09:58:13,,,,,,,Call Point,Fire,Un-assigned,,Bramlings,,Ground Floor,Hallway,
11513,BRAML - FB1,,2022-05-09 10:00:19,,,,,,,Fire Blanket,Fire,Un-assigned,,Bramlings,,Ground Floor,Kitchen,
11514,BRAML - FEX1,,2022-05-09 10:01:24,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Bramlings,,Ground Floor,Hallway,
11515,BRAML - FEX2,,2022-05-09 10:02:22,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Bramlings,,Ground Floor,Conservatory - Dining Room,
11516,BRAML - FA1,,2022-05-09 10:04:18,,,,,,,Fire Alarm,Fire,Un-assigned,,Bramlings,,Ground Floor,Hallway,
11517,NUMB 4 - WR1,,2022-05-09 10:09:14,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,1st Floor,Bedroom 1,
11518,NUMB 4 - WR2,,2022-05-09 10:10:20,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,1st Floor,Bedroom 2,
11519,NUMB 4 - WR3,,2022-05-09 10:11:11,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,1st Floor,Bedroom 3,
11520,NUMB 4 - WR4,,2022-05-09 10:12:11,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,1st Floor,Bedroom 4,
11521,NUMB 4 - WR5,,2022-05-09 10:13:22,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,2nd Floor,Bedroom 5,
11522,NUMB 4 - WR6,,2022-05-09 10:14:29,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,2nd Floor,Bedroom 6 - Staff Sleep room,
11523,NUMB 4 - WR7,,2022-05-09 10:51:25,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,Ground Floor,Lounge 1,
11524,NUMB 4 - WR8,,2022-05-09 10:52:21,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,Ground Floor,Lounge 2,
11525,NUMB 4 - WR9,,2022-05-09 10:54:04,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,Ground Floor,Dining Room,
11526,NUMB 4 - WR10,,2022-05-09 11:03:57,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,Ground Floor,Kitchen,
11527,NUMB 4 - WR11,,2022-05-09 11:05:30,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,1st Floor,Bathroom 1,
11528,NUMB 4 - WR12,,2022-05-09 11:06:23,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Number 4,,2nd Floor,Bathroom 2,
11529,NUMB 4 - EF1,,2022-05-09 11:07:22,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Number 4,,1st Floor,Bathroom 1,
11530,NUMB 4 - EF2,,2022-05-09 11:08:16,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Number 4,,2nd Floor,Bathroom 2,
11531,NUMB 4 - EF3,,2022-05-09 11:09:16,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Number 4,,Ground Floor,Laundry,
11532,NUMB 4 - EF4,,2022-05-09 11:10:16,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Number 4,,Ground Floor,Kitchen,
11533,NUMB 4 - LR1,,2022-05-09 11:11:20,,,,,,,Record of Lint Removal,Fire,Un-assigned,,Number 4,,Ground Floor,Laundry,
11534,NUMB 4 - EML1,,2022-05-09 11:12:17,,,,,,,Emergency Lights,Fire,Un-assigned,,Number 4,,Ground Floor,Lounge 1,
11535,NUMB 4 - EML2,,2022-05-09 11:13:59,,,,,,,Emergency Lights,Fire,Un-assigned,,Number 4,,Ground Floor,Lounge 2,
11536,NUMB 4 - EML3,,2022-05-09 11:15:19,,,,,,,Emergency Lights,Fire,Un-assigned,,Number 4,,Ground Floor,Entrance Hallway,
11545,NUMB 4 - EML4,,2022-05-09 12:14:26,,,,,,,Emergency Lights,Fire,Un-assigned,,Number 4,,2nd Floor,Landing area 2,
11547,NUMB 4 - EML5,,2022-05-09 12:15:56,,,,,,,Emergency Lights,Fire,Un-assigned,,Number 4,,Ground Floor,Managers Office,
11549,NUMB 4 - FD1,,2022-05-09 12:17:40,,,,,,,Fire Doors,Fire,Un-assigned,,Number 4,,1st Floor,Bedroom 1,
11550,NUMB 4 - FD2,,2022-05-09 12:18:41,,,,,,,Fire Doors,Fire,Un-assigned,,Number 4,,1st Floor,Bedroom 2,
11551,NUMB 4 - FD3,,2022-05-09 12:19:39,,,,,,,Fire Doors,Fire,Un-assigned,,Number 4,,1st Floor,Bedroom 3,
11553,NUMB 4 - FD4,,2022-05-09 12:21:10,,,,,,,Fire Doors,Fire,Un-assigned,,Number 4,,1st Floor,Bedroom 4,
11555,NUMB 4 - FD5,,2022-05-09 12:22:51,,,,,,,Fire Doors,Fire,Un-assigned,,Number 4,,2nd Floor,Bedroom 5,
11556,NUMB 4 - FD6,,2022-05-09 12:23:50,,,,,,,Fire Doors,Fire,Un-assigned,,Number 4,,2nd Floor,Bedroom 6 - Staff Sleep room,
11557,NUMB 4 - FD7,,2022-05-09 12:25:27,,,,,,,Fire Doors,Fire,Un-assigned,,Number 4,,Ground Floor,Lounge 1,
11559,NUMB 4 - FD8,,2022-05-09 12:26:24,,,,,,,Fire Doors,Fire,Un-assigned,,Number 4,,Ground Floor,Lounge 2,
11560,NUMB 4 - FD9,,2022-05-09 12:27:22,,,,,,,Fire Doors,Fire,Un-assigned,,Number 4,,Ground Floor,Dining Room,
11566,NUMB 4 - FD10,,2022-05-09 12:33:12,,,,,,,Fire Doors,Fire,Un-assigned,,Number 4,,Ground Floor,Laundry,
11568,NUMB 4 - FD11,,2022-05-09 12:35:02,,,,,,,Fire Doors,Fire,Un-assigned,,Number 4,,Ground Floor,Managers Office,
11573,NUMB 4 - FEX1,,2022-05-09 12:42:14,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Number 4,,2nd Floor,Bedroom 6 - Staff Sleep room,
11575,NUMB 4 - FEX2,,2022-05-09 12:43:26,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Number 4,,Ground Floor,Kitchen,
11588,NUMB 4 - FEX3,,2022-05-09 14:20:16,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Number 4,,Ground Floor,Entrance Hallway,
11589,NUMB 4 - FEX4,,2022-05-09 14:22:08,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Number 4,,Ground Floor,Stores room,
11590,NUMB 4 - FEX5,,2022-05-09 14:23:08,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Number 4,,External,Garage / Stores,
11591,NUMB 4 - CP1,,2022-05-09 14:24:06,,,,,,,Call Point,Fire,Un-assigned,,Number 4,,Ground Floor,Lounge 1,
11592,NUMB 4 - CP2,,2022-05-09 14:25:08,,,,,,,Call Point,Fire,Un-assigned,,Number 4,,Ground Floor,Kitchen,
11593,NUMB 4 - CP3,,2022-05-09 14:26:16,,,,,,,Call Point,Fire,Un-assigned,,Number 4,,Ground Floor,Entrance Hallway,
11594,NUMB 4 - CP4,,2022-05-09 14:27:11,,,,,,,Call Point,Fire,Un-assigned,,Number 4,,1st Floor,Landing area 1,
11595,NUMB 4 - CO1,,2022-05-09 14:28:38,,,,,,,C0 Monitor,Maintenance,Un-assigned,,Number 4,,Ground Floor,Kitchen,
11596,NUMB 4 - DG1,,2022-05-09 14:30:08,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,1st Floor,Bedroom 1,
11597,NUMB 4 - DG2,,2022-05-09 14:31:29,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,1st Floor,Bedroom 2,
11598,NUMB 4 - DG3,,2022-05-09 14:32:44,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,1st Floor,Bedroom 3,
11599,NUMB 4 - DG4,,2022-05-09 14:33:47,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,1st Floor,Bedroom 4,
11600,NUMB 4 - DG5,,2022-05-09 14:35:05,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,2nd Floor,Bedroom 5,
11601,NUMB 4 - DG6,,2022-05-09 14:35:54,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,2nd Floor,Bedroom 6 - Staff Sleep room,
11602,NUMB 4 - DG7,,2022-05-09 14:37:08,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,Ground Floor,Lounge 1,
11603,NUMB 4 - DG8,,2022-05-09 14:38:07,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,Ground Floor,Lounge 2,
11604,NUMB 4 - DG9,,2022-05-09 14:38:59,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,Ground Floor,Dining Room,
11605,NUMB 4 - DG10,,2022-05-09 14:39:59,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,Ground Floor,Kitchen,
11606,NUMB 4 - DG11,,2022-05-09 14:40:58,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,Ground Floor,Laundry,
11607,NUMB 4 - DG12,,2022-05-09 14:42:11,,,,,,,Doorguard,Maintenance,Un-assigned,,Number 4,,Ground Floor,Managers Office,
11608,NUMB 4 - HWD1,,2022-05-09 15:14:49,,,,,,,Hot Water Distribution,Water,Un-assigned,,Number 4,,Ground Floor,Kitchen,
11609,NUMB 4 - CW1,,2022-05-09 15:41:33,,,,,,,Cold Water Outlet,Water,Un-assigned,,Number 4,,1st Floor,Bedroom 2,
11610,NUMB 4 - CW2,,2022-05-09 15:42:34,,,,,,,Cold Water Outlet,Water,Un-assigned,,Number 4,,1st Floor,Bedroom 3,
11611,NUMB 4 - CW3,,2022-05-09 15:43:36,,,,,,,Cold Water Outlet,Water,Un-assigned,,Number 4,,1st Floor,Bathroom 1,
11612,NUMB 4 - CW4,,2022-05-09 15:44:44,,,,,,,Cold Water Outlet,Water,Un-assigned,,Number 4,,2nd Floor,Bathroom 2,
11613,NUMB 4 - TMV1,,2022-05-09 15:47:34,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Number 4,,1st Floor,Bathroom 1,
11614,NUMB 4 - TMV2,,2022-05-09 15:55:23,,,,,,,TMV (Thermostatic Mixing Valve),Water,Un-assigned,,Number 4,,2nd Floor,Bathroom 2,
11615,NUMB 4 - SHOWER AND TAPS1,,2022-05-09 15:56:36,,,,,,,Shower and Tap Outlets,Water,Assigned,,Number 4,,1st Floor,Bathroom 1,
11616,NUMB 4 - SHOWER AND TAPS2,,2022-05-09 15:57:59,,,,,,,Shower and Tap Outlets,Water,Un-assigned,,Number 4,,2nd Floor,Bathroom 2,
11623,MILLIES - FD1,,2022-05-10 10:02:07,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 1,
11624,MILLIES - FD2,,2022-05-10 10:03:06,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 2,
11625,MILLIES - FD3,,2022-05-10 10:04:15,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 3,
11626,MILLIES - FD4,,2022-05-10 10:05:16,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 4,
11627,MILLIES - FD5,,2022-05-10 10:06:13,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 5,
11628,MILLIES - FD6,,2022-05-10 10:10:38,,,,,,,Fire Doors,Fire,Assigned,,Millies Courtyard,,Ground Floor,Sensory Room,
11629,MILLIES - FD7,,2022-05-10 10:11:51,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Family Room,
11630,MILLIES - FD8,,2022-05-10 10:12:59,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Lounge / Dining Room,
11631,MILLIES - FD9,,2022-05-10 10:14:34,,,,,,,Fire Doors,Fire,Assigned,,Millies Courtyard,,Ground Floor,Kitchen,
11632,MILLIES - FD10,,2022-05-10 10:15:50,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Kitchen,
11633,MILLIES - FD11,,2022-05-10 10:16:58,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Kitchen,
11634,MILLIES - FD12,,2022-05-10 10:18:00,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Laundry,
11635,MILLIES - FD13,,2022-05-10 10:19:05,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Corridor 1,
11636,MILLIES - FD14,,2022-05-10 10:20:10,,,,,,,Fire Doors,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Corridor 2,
11673,MILLIES - WR1,,2022-05-15 17:15:05,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 1,
11674,MILLIES - WR2,,2022-05-15 17:16:20,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 2,
11675,MILLIES - WR3,,2022-05-15 17:17:17,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 3,
11676,MILLIES - WR4,,2022-05-15 17:18:58,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 4,
11677,MILLIES - WR5,,2022-05-15 17:19:46,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 5,
11678,MILLIES - WR6,,2022-05-15 17:20:44,,,,,,,Window Restrictor,Maintenance,Assigned,,Millies Courtyard,,Ground Floor,Sensory Room,
11679,MILLIES - WR7,,2022-05-15 17:21:46,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Family Room,
11680,MILLIES - WR8,,2022-05-15 17:22:59,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Lounge / Dining Room,
11681,MILLIES - WR9,,2022-05-15 17:24:43,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,J&amp;J Bathroom 1,
11682,MILLIES - WR10,,2022-05-15 17:25:37,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,J&amp;J Bathroom 2,
11683,MILLIES - WR11,,2022-05-15 17:27:07,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Managers Office,
11684,MILLIES - FA1,,2022-05-15 17:28:18,,,,,,,Fire Alarm,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Hallway,
11685,MILLIES - CP1,,2022-05-15 17:30:13,,,,,,,Call Point,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Lounge / Dining Room,
11686,MILLIES - CP2,,2022-05-15 17:31:09,,,,,,,Call Point,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Kitchen,
11687,MILLIES - CP3,,2022-05-15 17:32:08,,,,,,,Call Point,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Hallway,
11688,MILLIES - CP4,,2022-05-15 17:33:06,,,,,,,Call Point,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Corridor 1,
11689,MILLIES - CP5,,2022-05-15 17:34:50,,,,,,,Call Point,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Corridor 2,
11690,MILLIES - FB1,,2022-05-15 17:35:57,,,,,,,Fire Blanket,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Kitchen,
11691,MILLIES - FEX1,,2022-05-15 17:37:23,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Laundry,
11692,MILLIES - FEX2,,2022-05-15 17:38:28,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Hallway,
11693,MILLIES - FEX3,,2022-05-15 17:39:27,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Corridor 1,
11694,MILLIES - FEX4,,2022-05-15 17:40:22,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Corridor 2,
11695,MILLIES - LR1,,2022-05-15 17:41:46,,,,,,,Record of Lint Removal,Fire,Un-assigned,,Millies Courtyard,,Ground Floor,Laundry,
11696,MILLIES - NC1,,2022-05-15 17:43:21,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,J&amp;J Bathroom 1,
11697,MILLIES - NC2,,2022-05-15 17:44:21,,,,,,,Nurse Call/panic/attack alarms,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,J&amp;J Bathroom 2,
11698,MILLIES - EF1,,2022-05-15 17:46:07,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 5,
11699,MILLIES - EF2,,2022-05-15 17:47:20,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Kitchen,
11700,MILLIES - EF3,,2022-05-15 17:48:25,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Laundry,
11701,MILLIES - EF4,,2022-05-15 17:49:19,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Staff Toilet,
11702,MILLIES - CO1,,2022-05-15 17:50:26,,,,,,,C0 Monitor,Maintenance,Assigned,,Millies Courtyard,,Ground Floor,Laundry,
11703,MILLIES - DG1,,2022-05-15 17:52:17,,,,,,,Doorguard,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 1,
11704,MILLIES - DG2,,2022-05-15 17:53:14,,,,,,,Doorguard,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 2,
11705,MILLIES - DG3,,2022-05-15 17:54:54,,,,,,,Doorguard,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 3,
11706,MILLIES - DG4,,2022-05-15 17:55:49,,,,,,,Doorguard,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 4,
11707,MILLIES - DG5,,2022-05-15 18:00:13,,,,,,,Doorguard,Maintenance,Un-assigned,,Millies Courtyard,,Ground Floor,Bedroom 5,
