Asset Id,Asset Unique Id,Parent Asset Id,Asset Type,Compliance Status,Site Name,Site Postcode,Sub Block Name,Zone Name,Location Name,
12419,PYO CO2 - 01,,C0 Monitor,,Pant Yr Oden,SA18 3JD,,Ground Floor ,Boiler Room,
12420,SHBIR-CO-001,,C0 Monitor,,Swanton House Birch,NR24 2QT,,Ground Floor ,Laundry,
12421,CC CO2-01,,C0 Monitor,,Cartref Croeso,SA18 3JD,,Ground Floor ,Hallway,
12422,PV - FA01,,Fire Alarm,Compliant,Pennine View,S73 9RB,,,,
12423,PV - FA02,,Fire Alarm,Compliant,Pennine View,S73 9RB,,,,
12424,PV - FA03,,Fire Alarm,Compliant,Pennine View,S73 9RB,,,,
12425,PV - FA04,,Fire Alarm,Compliant,Pennine View,S73 9RB,,,,
12426,PV - FA05,,Fire Alarm,Compliant,Pennine View,S73 9RB,,,,
12427,PV - HW01,,Hot Water Distribution,,Pennine View,S73 9RB,,,,
12428,CC EX LIGHTS,,External Lighting Checks,,Cartref Croeso,SA18 3JD,,External ,Grounds and Outbuildings,
12429,CC- NC 1,,Nurse Call/panic/attack alarms,,Cartref Croeso,SA18 3JD,,First Floor ,IT Flat/En suite,
12430,CC - Internal Lights Ground Floor,,Internal Lighting Checks,,Cartref Croeso,SA18 3JD,,Ground Floor ,all areas,
12431,CC - internal Lights 1st floor,,Internal Lighting Checks,,Cartref Croeso,SA18 3JD,,First Floor ,All areas,
12432,CC - TMV 1,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,Main Bathroom,
12433,CC - TMV 2,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,Main Bathroom,
12434,CC - TMV 3,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,Kitchen,
12435,CC - TMV 4,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,Kitchen,
12436,CC - TMV 5,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,MB Flat/ En suite,
12437,CC - TMV 6,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,MB Flat/ En suite,
12438,CC - TMV 7,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,MB Flat/ En suite,
12439,CC - TMV 8,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,JJ Flat/En suite,
12440,CC - TMV 9,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,JJ Flat/En suite,
12441,CC - TMV 10,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,JJ Flat/En suite,
12442,CC - TMV 11,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,HH Flat/ En suite,
12443,CC - TMV 12,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,HH Flat/ En suite,
12444,CC - TMV 13,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,HH Flat/ En suite,
12445,CC - TMV 14,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,Staff sleep room/En suite,
12446,CC - TMV 15,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,Ground Floor ,Staff sleep room/En suite,
12447,CC - TMV 16,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,GJ Flat/En suite,
12448,CC - TMV 17,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,GJ Flat/En suite,
12449,CC - TMV 18,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,GJ Flat/En suite,
12450,CC - TMV 19,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,IT Flat/En suite,
12451,CC - TMV 20,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,IT Flat/En suite,
12452,CC - TMV 21,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,IT Flat/En suite,
12453,CC - TMV 22,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,Laundry room,
12454,CC - TMV 23,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,IJ Flat/En suite,
12455,CC - TMV 24,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,IJ Flat/En suite,
12456,CC - TMV 25,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,IJ Flat/En suite,
12457,CC - TMV 26,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,GJ Flat/En suite,
12458,CC - TMV 27,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,GJ Flat/En suite,
12459,CC - TMV 28,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,GJ Flat/En suite,
12460,CC - TMV 29,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,TH Flat/En suite,
12461,CC - TMV 30,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,TH Flat/En suite,
12462,CC - TMV 31,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,TH Flat/En suite,
12463,CC - TMV 32,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,CD Flat/En Suite,
12465,CC - TMV 34,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,CD Flat/En Suite,
12466,CC - TMV 33,,TMV (Thermostatic Mixing Valve),,Cartref Croeso,SA18 3JD,,First Floor ,CD Flat/En Suite,
12467,SHBIR-FEX-018,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,1st Floor,Attic Stairs Room,
12468,SHBIR-FEX-017,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,1st Floor,Attic Stairs Room,
12469,SHBIR-EL-042,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Attic Stairs Room,
12470,CC - Flush unused outlets,,Water Outlet,Compliant,Cartref Croeso,SA18 3JD,,Main House ,All locations,
12471,CC - Hot water tank,,Hot Water Distribution,,Cartref Croeso,SA18 3JD,,Ground Floor ,Boiler Room,
12472,SHBIR-EL-043,,Emergency Lights,,Swanton House Birch,NR24 2QT,,2nd Floor ,Bedroom 1,
12473,SHBIR-EL-044,,Emergency Lights,,Swanton House Birch,NR24 2QT,,2nd Floor ,Bedroom 2,
12474,SHBIR-EL-045,,Emergency Lights,,Swanton House Birch,NR24 2QT,,2nd Floor ,Landing,
12475,SHBIR-EL-046,,Emergency Lights,,Swanton House Birch,NR24 2QT,,External ,Building Fabric,
12476,SHBIR-EL-047,,Emergency Lights,,Swanton House Birch,NR24 2QT,,External ,Building Fabric,
12477,SHBIR-EL-048,,Emergency Lights,,Swanton House Birch,NR24 2QT,,External ,Building Fabric,
12478,SHBIR-EL-049,,Emergency Lights,,Swanton House Birch,NR24 2QT,,External ,Building Fabric,
12479,SHBIR-EL-050,,Emergency Lights,,Swanton House Birch,NR24 2QT,,External ,Building Fabric,
12480,CC - Hot water outlet - 01,,Hot water outlets,,Cartref Croeso,SA18 3JD,,Ground Floor ,Kitchen,
12495,EVID09,,Emergency Lights,,1 - Rooks Nest,RH9 8BY,,Ground Floor,Hallway,
12496,EVID10,,Emergency Lights,,1 - Rooks Nest,RH9 8BY,,Ground Floor,Hallway,
12497,EVID20,,Fire Extinguisher,Compliant,1 - Rooks Nest,RH9 8BY,,Ground Floor,Hallway,
12498,EVID21,,Fire Extinguisher,Compliant with recommendations,1 - Rooks Nest,RH9 8BY,,Ground Floor,Hallway,
12499,EVID33,,C0 Monitor,,1 - Rooks Nest,RH9 8BY,,Ground Floor,Hallway,
12500,EVID45,,Hot Water Distribution,,1 - Rooks Nest,RH9 8BY,,Ground Floor,Hallway,
12501,EVID54,,TMV (Thermostatic Mixing Valve),,1 - Rooks Nest,RH9 8BY,,Ground Floor,Hallway,
12502,sfdf,,AIR CONDITIONING UNIT,,,,,,,
12503,fdsfdsf,,AIR CONDITIONING UNIT,,,,,,,
12504,45655265852,,GE TEST ASSET TYPE E,,,,,,,
